id,latitude,longitude,images,marineLife,maximumDepth,title,travelUrl,types
9435,-15.500912285166441,145.7884454727173,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/a7/97/a79780d1dfefa6c9e2c5e05e3f0385e7.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/dc/c2/65/d185/c83opt-16-0d-ff69435f6413d1631eb5fe6dc940-dsc-5202.jpg'}]","['Lionfish', 'Stonefish', 'Sea turtle', 'Nudibranch', 'Golden Trevally', 'Trevally']","{'FEET': {'value': 98.4252, 'title': 'Feet'}, 'METERS': {'value': 30.0, 'title': 'Meters'}}",Steve's Bommie,/dive-site/australia/steves-bommie-2/,['Pinnacle']
9436,-14.663747654227388,145.6635403633118,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/05/a0/05a074c6d69449b93223b6a6d6da89e9.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/f3/92/61/d25a/c83opt-ed-c4-68569f18c160285d962a09a2aff7-reef-shark-great-barrier-reef.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/bc/58/bc5898cd2758c127a2faf6950b6cd33b.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/81/07/50/5339/c83opt-11-ca-3022b26c1b82663358df145a8d94-istock-14094667-xlarge.jpg'}]","['Whitetip reef shark', 'Gray reef shark', 'Cod']","{'FEET': {'value': 98.4252, 'title': 'Feet'}, 'METERS': {'value': 30.0, 'title': 'Meters'}}",The Cod Hole,/dive-site/australia/the-cod-hole/,"['Drift', 'Reef', 'Sandy bottom', 'Channel']"
1320,-10.266434416015999,150.77860951423645,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/f3/26/f32657c4862be61e17d3eb7f6e9ec360.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/ea/05/30/0da9/c83opt-59-92-5992a057ab6ee83acc79232b6cc856af.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/0f/0a/0f0ac7fe3dbf4b2b0c8ad1247affcc42.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/34/f2/ac/8409/hammerhead.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/ad/22/ad22d50386b66bad5eaa194b696f511b.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/a4/50/8f/6e59/wahoo03.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/0d/5d/0d5ddeda342bed8fd9aa587a7af37bed.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/d2/f3/93/b4a1/wahoo-point-elephant-ear-sponge.jpg'}]",[],,Wahoo Point,/dive-site/papua-new-guinea/wahoo-point/,['Reef']
1321,-10.264418010502789,150.77183961868286,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/c1/66/c1669c5d43866cf9d9f87b0e0dc90c34.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/a2/09/c6/6162/spongeheaven01.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/a2/bb/a2bbf2320729f43d329280519c6215a3.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/e9/c9/33/437e/spongeheaven03.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/f6/0d/f60d769f09fe3cc9866e2965032d76f5.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/23/f5/6f/0f39/spongeheaven02.jpg'}]",[],,Sponge Heaven,/dive-site/papua-new-guinea/sponge-heaven/,['Wall']
1323,-10.25645783394488,150.69941997528076,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/04/4b/044b5f45685abfaa58d39dd51f934af7.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/1d/99/c5/88ee/deacons04.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/8f/a9/8fa99963785ad908cdec8e576e6eb050.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/75/65/8a/7712/deacons11.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/b2/03/b2037d133cc773a12a6774dc8f3ee9d2.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/bd/f6/df/a69e/deacons-reef.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/31/75/3175a9f07d8203044c76198549d5a109.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/b7/3c/e4/0087/tawali-11-11-2019-0343-edit.jpg'}]",[],,Deacon's Reef,/dive-site/papua-new-guinea/deacons-reef/,"['Reef', 'Wall']"
1326,-10.255560454006915,150.7018768787384,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/29/32/29326d045f27fa5eddb2b0461d8c6eda.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/79/08/2c/f49a/coral-garden-yuka.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/4d/7d/4d7db48fa84fa0097da27f216f526eec.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/88/56/fe/0ed2/snorkelling-coral-garden.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/25/44/2544f4287e42f6a2cbee790bd8678a44.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/04/82/52/6d03/coral-garden-c-takuya-nakamura-2.jpg'}]",[],,Coral Garden,/dive-site/papua-new-guinea/coral-garden-3/,['Reef']
1327,-10.259012713487099,150.69873332977295,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/34/d7/34d78ef59885bb07a291d75b40278563.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/38/78/08/057a/lawadi02.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/62/5c/625ca45b3036c31e123a321c43f2e611.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/c5/ac/eb/3640/cuttlefish.jpeg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/06/a5/06a5fa68e91e270ba64a69b68501cb97.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/4b/32/7e/edf8/frog-fish-c-hosoda-kentaro.JPG'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/28/9e/289e6dbf9353af837dd0aa0ef88c3d8c.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/73/23/3a/e688/postcard-nozaki.jpg'}]",[],,Lauadi or Dinah's Beach,/dive-site/papua-new-guinea/lauadi-or-dinahs-beach/,['Beach']
1328,-10.255233173631993,150.7046127319336,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/61/5e/615e4a79128de0514fc01314bf0cc615.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/9a/16/34/6629/c83opt-bd-5e-bd5eca3b8379412f22f5ea4dba4669ca.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/07/b8/07b8dc19ce2b00e3305d17e79d13feee.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/e7/04/ed/493f/barracuda.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/42/03/420364b88b9f9313a6e48481b0020a44.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/67/01/44/f675/barracuda06.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/6d/c5/6dc5bcbd895a01091029c6910ad7ce92.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/66/8f/0a/a133/barracuda02.jpg'}]",[],,Barracuda Point,/dive-site/papua-new-guinea/barracuda-point-3/,['Reef']
8378,-17.766097572097898,168.27278137207034,,,,,,
9820,-15.5256820549973,167.24581718444827,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/3c/2c/3c2cd133a6a812b2327fcaaf10aab59c.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/dd/4c/ce/9ec4/c83opt-01-04-ab042067b5efb4bbe02b0b58066f-vanuatu-travel-20-00008.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/fe/ce/fece20771797e4885e58c14bb4f70eca.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/8f/52/51/8e51/c83opt-7f-34-9a10673389b8c7f031e8a2c6a4f9-vanuatu-travel-4312-00001.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/56/17/5617974a01b55a58bb64210ee72cb47b.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/ad/2f/6c/edf9/c83opt-23-af-8d5da1771d7d6836efd460101a02-vanuatu-travel-23-00006.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/d7/bd/d7bdfa048124a8adfb5ec7580e72365b.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/56/de/dd/96f0/c83opt-ec-13-430324192f2f46a527d1a2adcf00-vanuatu-travel-25-00007.jpg'}]",[],"{'FEET': {'value': 131.2336, 'title': 'Feet'}, 'METERS': {'value': 40.0, 'title': 'Meters'}}",Million Dollar Point,/dive-site/vanuatu/million-dollar-point/,"['Wreck', 'Sandy bottom', 'Ocean']"
9869,-15.522456777531444,167.2354316711426,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/4c/57/4c579f902308cd355ddd3cc90676968f.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/2d/32/97/524b/c83opt-e2-f3-b8f8987c729f1ed7504a9a28f257-coolidge-run-aground.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/6b/d1/6bd1bc645d6c5b61f6ff2c8da310af22.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/85/a1/bf/cd8b/wreck.jpeg'}]",[],"{'FEET': {'value': 196.8504, 'title': 'Feet'}, 'METERS': {'value': 60.0, 'title': 'Meters'}}",SS President Coolidge,/dive-site/vanuatu/ss-president-coolidge-3/,"['Wreck', 'Ocean']"
9871,-15.587076744292593,167.2429418563843,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/ba/08/ba08c21eafc014f7d8be063ea6deb6c9.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/11/4f/db/5b69/c83opt-16-73-c0bf5dd4b763e5af8af267be023c-52.jpg'}]",[],"{'FEET': {'value': 147.6378, 'title': 'Feet'}, 'METERS': {'value': 45.0, 'title': 'Meters'}}",MV Henry Bonnaud,/dive-site/vanuatu/mv-henry-bonnaud/,"['Wreck', 'Reef', 'Sandy bottom', 'Ocean']"
9872,-15.380536158157247,167.1983098983765,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/f6/16/f61691e11af21d8c086b1b68690aaefb.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/30/6b/3d/9c3f/santo-uw-paul-16-of-23.jpeg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/85/e7/85e73da4e3bf100a6bcb117ced16bb13.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/c0/d5/ef/1c47/santo-uw-paul-21-of-23.jpeg'}]",[],"{'FEET': {'value': 98.4252, 'title': 'Feet'}, 'METERS': {'value': 30.0, 'title': 'Meters'}}",F4F Corsair,/dive-site/vanuatu/f4f-corsair/,"['Wreck', 'Sandy bottom', 'Ocean']"
9873,-15.538753215878195,167.1795988082886,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/35/f4/35f49211f4620761f7071d2c617ae101.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/6f/80/39/0c72/c83opt-66-00-6e0269349a6375a9ce5a840c160e-img-1042.jpg'}]",[],"{'FEET': {'value': 88.58268, 'title': 'Feet'}, 'METERS': {'value': 27.0, 'title': 'Meters'}}",SBD Dauntless Dive Bomer,/dive-site/vanuatu/sbd-dauntless-dive-bomer/,"['Wreck', 'Muck', 'Reef', 'Ocean']"
9874,-15.642900007986537,167.091059088707,,,,,,
2484,-18.445089880393,177.93251037597656,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/c6/4d/c64d0295f2473be5faca0e6ed2db28d9.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/4b/27/1c/8236/c83opt-35-2d-352d31b63b6746aefbc246aa7b36b2c4.jpg'}]",[],,Frigates Walls,/dive-site/fiji/frigates-walls/,"['Drift', 'Reef', 'Wall']"
6309,-16.77542275460655,179.89901952445513,[],[],"{'FEET': {'value': 131.2336, 'title': 'Feet'}, 'METERS': {'value': 40.0, 'title': 'Meters'}}",The Great White Wall,/dive-site/fiji/the-great-white-wall-3/,"['Drift', 'Reef', 'Wall', 'Cavern', 'Ocean']"
7713,-16.76988972539984,179.9340391159058,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/41/0e/410e7452e4f124f6f3c33121617940f0.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/4f/eb/c1/b837/photo-2022-07-29-21-19-21.jpg'}]",[],"{'FEET': {'value': 82.021, 'title': 'Feet'}, 'METERS': {'value': 25.0, 'title': 'Meters'}}",Cabbage Patch,/dive-site/fiji/cabbage-patch/,['Reef']
9943,-17.674569139154592,177.09227085113525,,,,,,
9944,-17.68352373473133,177.11196899414062,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/e1/a2/e1a2e2b6c290a9637354344f8543be3a.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/be/21/00/290b/c83opt-77-8a-8ff41f961e6e7d3df0a0f82f7c81-320237975-657708472710702-3399550176098010281-n.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/cd/18/cd180fa14ba728b5fef96e2d16f0a9b3.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/74/48/56/e7ee/c83opt-3b-40-889bfb3662ce8b5923ff15c8e3c6-315527196-559730696031733-6446858388785943109-n.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/f0/db/f0db7ce5123584b932177067ce100e3a.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/15/29/8f/f0fa/c83opt-89-bd-d13e090d5e0b036020b0d95cc22b-315866899-648842963688535-2234995714494513516-n.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/05/9b/059b4fe3498eeaa8d0309f8a169496eb.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/96/70/cf/31b0/c83opt-5e-f5-7c26d91815f4f26c532b83d2a0a9-321039925-1408093829726564-1055440100517034116-n.jpg'}]","['Whitetip reef shark', 'Hawksbill turtle', 'Green turtle']","{'FEET': {'value': 65.6168, 'title': 'Feet'}, 'METERS': {'value': 20.0, 'title': 'Meters'}}",Turtle Head,/dive-site/fiji/turtle-head/,"['Reef', 'Wall']"
9947,-16.753591679445716,179.93914604187015,,,,,,
11297,-16.772322,179.947908,,,,,,
5701,-1.227628,-90.431213,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/9a/4e/9a4eafc5517c3efb5a30e89a47e19594.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/9b/e6/0f/8394/c83opt-93-33-9333d969704f3451f487e9840f8a5bc6.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/94/11/9411f6332b4f5c487240518c4ed9e578.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/3b/dc/81/a068/c83opt-69-92-699258d4237893d9a4163289e3460648.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/d3/68/d368436f6259f0494a27e5eccdc752e9.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/89/9d/8a/c518/tintodurmiendo2.jpg'}]",[],"{'FEET': {'value': 59.05512, 'title': 'Feet'}, 'METERS': {'value': 18.0, 'title': 'Meters'}}",Floreana,/dive-site/ecuador/floreana/,['Ocean']
5702,-0.372159,-90.567169,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/60/58/60585cecec6808070f7691adf4ba6b0e.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/3f/5e/fb/dccb/schildkroete.jpeg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/2e/66/2e66cf6b475de9af602b21fe47e8d765.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/5f/c8/14/ce21/c83opt-32-c7-32c7ac5debe52c7b4dc3d29c02c876bf.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/6a/36/6a36cbe6659dc8e00c1588311f628cfb.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/22/47/42/37dd/c83opt-7e-2a-7e2a34635c22f84bb4a8ee946ade2051.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/fd/53/fd5374995eeeae843aef17bc594f8f10.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/71/98/12/0268/c83opt-05-aa-05aa95cfba0acc2b976ec4341175e4d2.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/f3/8f/f38fb11d6a308922d29037ed14052931.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/5b/6e/21/8c87/c83opt-c4-a5-c4a58cd6b381da1ae604ae2e9f226cd2.jpg'}]",[],"{'FEET': {'value': 59.05512, 'title': 'Feet'}, 'METERS': {'value': 18.0, 'title': 'Meters'}}",Bartolomé/Cousin Rocks,/dive-site/ecuador/bartolomecousin-rocks/,"['Pinnacle', 'Sandy bottom', 'Ocean']"
5703,-0.318602,-90.258179,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/4f/9d/4f9d057d46d1f9bd1c06811c5c200e06.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/2d/e9/b1/dde6/tintodurmiendo2.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/d0/d7/d0d74ba26b2daf02a5b992c4f5044219.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/52/a5/8b/412d/c83opt-a8-b3-a8b345f95d48ac8fe8a2219129e90ff5.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/38/21/3821833c7c36c80bae916aaf48b5219b.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/24/7e/c9/25ee/3ad34712-5f2c-462f-a552-97d008a28877.JPG'}]",[],"{'FEET': {'value': 59.05512, 'title': 'Feet'}, 'METERS': {'value': 18.0, 'title': 'Meters'}}",North Seymour Island,/dive-site/ecuador/north-seymour-island/,"['Drift', 'Reef', 'Sandy bottom', 'Wall', 'Ocean']"
5704,-0.554801,-90.071411,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/e6/ae/e6ae770bee5e9ce13483834e4b0d9757.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/6a/87/e6/29ff/tmart4me.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/76/90/76906e9ad616ebdc1237c863d9751b89.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/8f/91/bf/db26/c83opt-df-e4-dfe46ea3c1cfd9845bf85b31c3c7f66c.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/5e/ad/5eaddfc384ff94a9845b5d139ceada95.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/74/39/62/0588/5a091220-845d-4b84-940a-e24978eaf6ca.JPG'}]","['Manta ray', 'Hammerhead shark', 'Galapagos Sharks', 'Sea lion', 'Sea turtle']","{'FEET': {'value': 98.4252, 'title': 'Feet'}, 'METERS': {'value': 30.0, 'title': 'Meters'}}",Gordon Rocks,/dive-site/ecuador/gordon-rocks/,"['Drift', 'Pinnacle', 'Reef', 'Wall', 'Channel', 'Ocean']"
5705,-0.396878,-90.350876,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/55/23/55237275905db8c6b32cc03fd7f82d63.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/54/d6/9d/6017/c83opt-2f-06-2f06194a46396a9f5595588e11088592.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/c8/8c/c88c9334d2c0f689cb5bbaa3b2013b01.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/2e/fc/84/de16/c83opt-3c-03-3c031c9b31dce0250cea53caf1a3871c.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/cd/df/cddfd5ad94b98b330d9125d5668cca28.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/4c/9e/b5/8273/c83opt-46-c9-46c983f4d5f98a16d6582a82ce588745.jpg'}]",[],"{'FEET': {'value': 59.05512, 'title': 'Feet'}, 'METERS': {'value': 18.0, 'title': 'Meters'}}",Daphne,/dive-site/ecuador/daphne/,"['Pinnacle', 'Reef', 'Wall', 'Cavern', 'Ocean']"
5706,-0.400998,-90.279808,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/99/69/9969db97f17749f098d55c6d2173f9fa.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/39/eb/ea/c0e8/c83opt-00-6b-006b152be72d4d59cec40e8f71e2680c.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/44/96/4496d2f35df4b4060ff5a655eae0a88d.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/0f/b0/05/2f82/c83opt-d5-40-d54000df65e3df1e73f61f00c3c91eb0.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/54/81/5481c3ec1841dcf7aea8ffeb0897f4cd.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/17/af/d4/4c46/c83opt-67-d2-67d234cfb6398b6fa7cde9eb5ebc2a04.jpg'}]",[],,Mosquera,/dive-site/ecuador/mosquera/,"['Beach', 'Drift', 'Reef', 'Sandy bottom', 'Wall', 'Ocean']"
11656,-0.7455901470837936,-90.29688835144044,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/f8/a0/f8a097a8f8c96cff621e0bc7e38f010a.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/bf/be/6c/7141/50510.JPEG'}]",[],"{'FEET': {'value': 59.05512, 'title': 'Feet'}, 'METERS': {'value': 18.0, 'title': 'Meters'}}",Barranco,/dive-site/ecuador/barranco/,"['Sandy bottom', 'Wall']"
13814,-0.566773707711307,-90.14239311218262,,,,,,
1150,-1.5658503288435854,-80.8396553993225,[],[],,La Playita - Punta King Kong,/dive-site/ecuador/la-playita-punta-king-kong/,['Reef']
1151,-1.592340489838365,-80.86270093917847,[],[],,Parcela Marina - Salango,/dive-site/ecuador/parcela-marina-salango/,['Reef']
1152,-1.5956436926333246,-80.87557554244995,[],[],,Islotes - Salango,/dive-site/ecuador/islotes-salango/,"['Drift', 'Channel']"
1153,-1.602346604066928,-80.86028695106506,[],[],,La piedra de la Ballena - Salango,/dive-site/ecuador/la-piedra-de-la-ballena-salango/,"['Reef', 'Wall']"
1157,-1.4991408416606613,-80.80952882766724,[],[],,Islote Horno de Pan,/dive-site/ecuador/islote-horno-de-pan/,"['Reef', 'Wall']"
1158,-1.2693213121033624,-81.06152772903442,[],[],,Bahia Drake - Isla de la Plata,/dive-site/ecuador/bahia-drake-isla-de-la-plata/,['Reef']
1159,-1.2610728485990113,-81.0697889328003,[],[],,El acuario - Isla de la Plata,/dive-site/ecuador/el-acuario-isla-de-la-plata/,['Reef']
1160,-1.257833522873487,-81.07281446456908,[],[],,Tres Rocas,/dive-site/ecuador/tres-rocas/,"['Reef', 'Wall']"
1161,-1.258090952879682,-81.07488512992859,[],[],,Roca Honda - Isla de la Plata,/dive-site/ecuador/roca-honda-isla-de-la-plata/,"['Reef', 'Wall']"
1162,-1.2588203377592984,-81.07837200164795,[],[],,El pináculo - Isla de la Plata,/dive-site/ecuador/el-pinaculo-isla-de-la-plata/,"['Reef', 'Wall']"
1163,-1.4730356383199725,-80.78332901000977,[],[],,Islote el Sucre - Machalilla,/dive-site/ecuador/islote-el-sucre-machalilla/,['Reef']
1164,-1.6746615609589641,-80.83414077758789,[],[],,Islote Los Ahorcados,/dive-site/ecuador/islote-los-ahorcados/,"['Cave', 'Lake', 'Reef', 'Wall']"
1973,-1.6768064105007467,-80.83611488342285,[],[],,Ahorcados,/dive-site/ecuador/ahorcados/,"['Cave', 'Drift', 'Reef', 'Wall']"
2114,-4.159387708968579,-81.15926742553711,[],[],,Plataforma MX-1,/dive-site/peru/plataforma-mx-1/,['Reef']
2116,-4.177664083555112,-81.13454818725586,[],[],,Muelle de Los Órganos,/dive-site/peru/muelle-de-los-organos/,"['Beach', 'Reef']"
2652,-1.5623969308399623,-80.8487319946289,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/1a/df/1adfad75abae95de4fa7316518717da4.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/77/68/d8/ed38/c83opt-55-e5-55e554e57a0c8e4a7315ae6ddcf85ecf.jpg'}, {'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/54/ed/54ed86b495db0a1833ab98b8b90a5613.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/30/1b/e1/f2e8/c83opt-17-58-1758eaa79a99735609649deef7fffa73.jpg'}]",[],,Punta Mala,/dive-site/ecuador/punta-mala/,['Reef']
5133,-1.559823,-80.822253,"[{'800x800': 'https://d2p1cf6997m1ir.cloudfront.net/media/thumbnails/67/87/678712297c47e05417f54382e43305cb.webp', 'origin': 'https://d2p1cf6997m1ir.cloudfront.net/media/photos/fb/93/a0/1a36/c83opt-ed-9c-ed9ccdb68b3ae9ce92d46b25753146a4.jpg'}]",[],"{'FEET': {'value': 26.24672, 'title': 'Feet'}, 'METERS': {'value': 8.0, 'title': 'Meters'}}",bahia de puerto lopez,/dive-site/ecuador/bahia-de-puerto-lopez/,['Beach']
